950,2
951,1
952,2
953,9
954,1
955,2
956,28
957,1
958,11
959,53
960,9
961,1
962,19
963,47
964,1
965,3
966,6
967,3
968,1
969,6
970,1
971,77
972,6
973,6
974,2
975,1
976,10
977,1
978,1
979,3
980,38
981,1
982,2
983,10
984,1
985,2
986,9
987,1
988,6
989,1
990,2
991,19
992,6
993,3
994,3
995,1
996,1
997,11
998,4
999,5
1000,2
1001,1
1002,6
1003,1
1004,1
1005,1
1006,16
1007,1
1008,10
1009,11
1010,78
1011,7
1012,1
1013,3
1014,2
1015,3
1016,22
1017,6
1018,4
1019,1
1020,4
1021,3
1022,6
1023,2
1024,2
1025,4
1026,2
1027,2
1028,4
1029,3
1030,1
1031,2
1032,51
1033,3
1034,1
1035,10
1036,3
1037,1
1038,10
1039,8
1040,4
1041,2
1042,9
1043,37
1044,5
1045,4
1046,2
1047,5
1048,1
1049,2
1050,4
1051,1
1052,2
1053,1
1054,1
1055,4
1056,2
1057,2
1058,1
1059,1
1060,1
1061,12
1062,2
1063,5
1064,10
1065,4
1066,1
1067,16
1068,10
1069,7
1070,1
1071,1
1072,1
1073,2
1074,12
1075,6
1076,1
1077,6
1078,1
1079,8
1080,2
1081,2
1082,12
1083,7
1084,21
1085,13
1086,7
1087,37
1088,2
1089,69
1090,20
1091,1
1092,2
1093,49
1094,7
1095,1
1096,2
1097,1
1098,1
1099,3
1100,1
1101,6
1102,7
1103,1
1104,10
1105,50
1106,4
1107,15
1108,4
1109,3
1110,2
1111,15
1112,6
1113,2
1114,6
1115,1
1116,6
1117,68
1118,2
1119,4
1120,10
1121,1
1122,16
1123,49
1124,1
1125,5
1126,27
1127,77
1128,1
1129,14
1130,4
1131,1
1132,1
1133,1
1134,6
1135,17
1136,3
1137,2
1138,33
1139,7
1140,6
1141,3
1142,5
1143,2
1144,5
1145,1
1146,45
1147,1
1148,1
1149,49
1150,19
1151,16
1152,32
1153,7
1154,1
1155,1
1156,1
1157,1
1158,1
1159,1
1160,6
1161,1
1162,4
1163,97
1164,3
1165,9
1166,4
1167,16
1168,38
1169,36
1170,14
1171,1
1172,10
1173,50
1174,1
1175,24
1176,14
1177,19
1178,1
1179,1
1180,16
1181,14
1182,4
1183,2
1184,12
1185,27
1186,28
1187,7
1188,50
1189,11
1190,17
1191,25
1192,3
1193,2
1194,4
1195,30
1196,4
1197,3
1198,7
1199,3
1200,36
1201,37
1202,1
1203,1
1204,1
1205,20
1206,3
1207,1
1208,3
1209,4
1210,5
1211,5
1212,2
1213,5
1214,1
1215,2
1216,1
1217,4
1218,1
1219,3
1220,84
1221,1
1222,5
1223,44
1224,1
1225,2
1226,1
1227,29
1228,4
1229,1
1230,9
1231,14
1232,24
1233,7
1234,12
1235,6
1236,9
1237,13
1238,3
1239,1
1240,1
1241,7
1242,2
1243,3
1244,1
1245,2
1246,1
1247,4
1248,1
1249,31
1250,2
1251,4
1252,1
1253,17
1254,5
1255,1
1256,3
1257,3
1258,21
1259,11
1260,21
1261,1
1262,1
1263,3
1264,22
1265,41
1266,6
1267,8
1268,5
1269,1
1270,2
1271,1
1272,2
1273,3
1274,1
1275,7
1276,1
1277,2
1278,2
1279,17
1280,48
1281,1
1282,3
1283,1
1284,5
1285,1
1286,11
1287,5
1288,4
1289,1
1290,3
1291,8
1292,3
1293,8
1294,3
1295,1
1296,3
1297,1
1298,8
1299,1
1300,3
1301,1
1302,2
1303,3
1304,2
1305,15
1306,1
1307,1
1308,1
1309,5
1310,2
1311,3
1312,3
1313,79
1314,1
1315,5
1316,1
1317,46
1318,10
1319,12
1320,1
1321,2
1322,1
1323,4
1324,8
1325,1
1326,20
1327,11
1328,22
1329,4
1330,3
1331,6
1332,6
1333,2
1334,1
1335,6
1336,8
1337,3
1338,4
1339,6
1340,13
1341,2
1342,54
1343,8
1344,1
1345,6
1346,1
1347,4
1348,2
1349,7
1350,4
1351,6
1352,7
1353,1
1354,1
1355,2
1356,3
1357,7
1358,19
1359,8
1360,1
1361,2
1362,3
1363,4
1364,12
1365,3
1366,13
1367,216
1368,2
1369,2
1370,3
1371,4
1372,15
1373,7
1374,19
1375,66
1376,2
1377,2
1378,44
1379,21
1380,4
1381,38
1382,3
1383,27
1384,24
1385,10
1386,4
1387,3
1388,12
1389,5
1390,61
1391,15
1392,2
1393,2
1394,1
1395,16
1396,7
1397,39
1398,32
1399,1
1400,1
1401,16
1402,2
1403,3
1404,96
1405,3
1406,5
1407,1
1408,2
1409,31
1410,1
1411,4
1412,7
1413,7
1414,1
1415,1
1416,23
1417,1
1418,1
1419,2
1420,1
1421,1
1422,8
1423,6
1424,6
1425,9
1426,29
1427,1
1428,22
1429,4
1430,1
1431,7
1432,3
1433,7
1434,1
1435,13
1436,11
1437,17
1438,1
1439,12
1440,10
1441,5
1442,2
1443,9
1444,1
1445,69
1446,9
1447,12
1448,5
1449,5
1450,1
1451,22
1452,1
1453,9
1454,6
1455,3
1456,18
1457,1
1458,3
1459,4
1460,6
1461,2
1462,4
1463,1
1464,4
1465,2
1466,12
1467,3
1468,1
1469,1
1470,2
1471,17
1472,10
1473,9
1474,2
1475,2
1476,19
1477,1
1478,10
1479,1
1480,1
1481,4
1482,1
1483,6
1484,26
1485,1
1486,4
1487,9
1488,18
1489,8
1490,2
1491,2
1492,7
1493,1
1494,23
1495,117
1496,4
1497,3
1498,44
1499,1
1500,45
1501,1
1502,38
1503,12
1504,5
1505,11
1506,14
1507,1
1508,7
1509,3
1510,5
1511,1
1512,2
1513,15
1514,1
1515,1
1516,1
1517,1
1518,8
1519,3
1520,10
1521,21
1522,2
1523,22
1524,2
1525,4
1526,4
1527,2
1528,1
1529,2
1530,1
1531,7
1532,1
1533,3
1534,5
1535,23
1536,14
1537,4
1538,9
1539,1
1540,28
1541,2
1542,2
1543,3
1544,6
1545,2
1546,6
1547,1
1548,2
1549,1
1550,29
1551,2
1552,2
1553,4
1554,1
1555,4
1556,1
1557,3
1558,3
1559,1
1560,6
1561,1
1562,4
1563,4
1564,2
1565,3
1566,3
1567,54
1568,2
1569,1
1570,2
1571,1
1572,3
1573,96
1574,1
1575,3
1576,5
1577,3
1578,193
1579,1
1580,2
1581,39
1582,2
1583,2
1584,56
1585,1
1586,1
1587,2
1588,44
1589,1
1590,2
1591,1
1592,4
1593,1
1594,1
1595,27
1596,1
1597,3
1598,1
1599,25
1600,2
1601,2
1602,2
1603,1
1604,10
1605,4
1606,8
1607,37
1608,1
1609,32
1610,1
1611,4
1612,2
1613,3
1614,11
1615,9
1616,2
1617,23
1618,10
1619,12
1620,3
1621,2
1622,2
1623,1
1624,4
1625,1
1626,16
1627,1
1628,1
1629,1
1630,1
1631,1
1632,11
1633,2
1634,3
1635,1
1636,9
1637,1
1638,1
1639,4
1640,2
1641,12
1642,1
1643,1
1644,1
1645,2
1646,6
1647,3
1648,6
1649,3
1650,5
1651,1
1652,18
1653,80
1654,6
1655,3
1656,1
1657,1
1658,1
1659,18
1660,2
1661,2
1662,3
1663,8
1664,14
1665,4
1666,1
1667,2
1668,3
1669,2
1670,14
1671,2
1672,2
1673,4
1674,15
1675,1
1676,15
1677,13
1678,3
1679,52
1680,7
1681,24
1682,30
1683,14
1684,8
1685,2
1686,1
1687,2
1688,10
1689,5
1690,1
1691,11
1692,21
1693,7
1694,6
1695,1
1696,7
1697,1
1698,2
1699,3
1700,15
1701,14
1702,3
1703,18
1704,1
1705,13
1706,10
1707,19
1708,1
1709,7
1710,2
1711,1
1712,4
1713,2
1714,4
1715,3
1716,3
1717,3
1718,5
1719,1
1720,5
1721,4
1722,7
1723,15
1724,40
1725,2
1726,3
1727,15
1728,67
1729,1
1730,9
1731,2
1732,37
1733,2
1734,1
1735,2
1736,15
1737,10
1738,3
1739,15
1740,3
1741,30
1742,25
1743,17
1744,1
1745,15
1746,42
1747,57
1748,1
1749,23
1750,2
1751,5
1752,1
1753,1
1754,5
1755,21
1756,1
1757,9
1758,56
1759,3
1760,2
1761,10
1762,2
1763,4
1764,7
1765,4
1766,1
1767,20
1768,2
1769,9
1770,2
1771,7
1772,42
1773,8
1774,18
1775,4
1776,6
1777,2
1778,9
1779,4
1780,2
1781,1
1782,3
1783,3
1784,2
1785,5
1786,3
1787,3
1788,18
1789,38
1790,9
1791,6
1792,13
1793,1
1794,8
1795,14
1796,16
1797,6
1798,17
1799,20
1800,77
1801,1
1802,2
1803,6
1804,1
1805,1
1806,4
1807,1
1808,7
1809,3
1810,1
1811,1
1812,1
1813,9
1814,4
1815,5
1816,2
1817,15
1818,1
1819,2
1820,1
1821,3
1822,1
1823,1
1824,43
1825,5
1826,1
1827,1
1828,15
1829,26
1830,25
1831,1
1832,5
1833,3
1834,7
1835,3
1836,5
1837,32
1838,4
1839,2
1840,1
1841,3
1842,77
1843,2
1844,19
1845,3
1846,1
1847,32
1848,3
1849,7
1850,1
1851,82
1852,34
1853,54
1854,27
1855,2
1856,9
1857,3
1858,113
1859,7
1860,4
1861,3
1862,1
1863,43
1864,49
1865,5
1866,11
1867,1
1868,1
1869,4
1870,3
1871,1
1872,13
1873,3
1874,4
1875,12
1876,28
1877,2
1878,16
1879,2
1880,20
1881,28
1882,1
1883,17
1884,1
1885,3
1886,6
1887,2
1888,36
1889,1
1890,20
1891,12
1892,4
1893,15
1894,15
1895,28
1896,6
1897,54
1898,174
1899,2
1900,47
1901,4
1902,5
1903,2
1904,2
1905,1
1906,1
1907,24
1908,3
1909,5
1910,7
1911,4
1912,2
1913,1
1914,9
1915,31
1916,1
1917,1
1918,5
1919,3
1920,3
1921,1
1922,18
1923,6
1924,1
1925,10
1926,1
1927,17
1928,17
1929,2
1930,9
1931,148
1932,1
1933,1
1934,23
1935,1
1936,7
1937,33
1938,4
1939,12
1940,1
1941,8
1942,2
1943,6
1944,2
1945,3
1946,43
1947,6
1948,3
1949,6
1950,7
1951,1
1952,1
1953,18
1954,2
1955,10
1956,12
1957,7
1958,5
1959,1
1960,75
1961,3
1962,1
1963,1
1964,11
1965,2
1966,50
1967,3
1968,34
1969,4
1970,1
1971,39
1972,44
1973,1
1974,10
1975,2
1976,10
1977,1
1978,40
1979,2
1980,2
1981,1
1982,3
1983,45
1984,1
1985,27
1986,6
1987,3
1988,29
1989,3
1990,7
1991,6
1992,32
1993,34
1994,4
1995,3
1996,1
1997,1
1998,2
1999,3
2000,1
2001,3
2002,11
2003,10
2004,5
2005,2
2006,2
2007,45
2008,1
2009,2
2010,2
2011,3
2012,2
2013,38
2014,65
2015,16
2016,10
2017,1
2018,7
2019,1
2020,1
2021,4
2022,3
2023,40
2024,46
2025,2
2026,1
2027,4
2028,1
2029,2
2030,5
2031,2
2032,2
2033,16
2034,2
2035,5
2036,1
2037,60
2038,15
2039,5
2040,48
2041,11
2042,5
2043,7
2044,2
2045,35
2046,3
2047,11
2048,7
2049,2
2050,2
2051,3
2052,7
2053,4
2054,3
2055,3
2056,5
2057,10
2058,4
2059,1
2060,3
2061,6
2062,4
2063,2
2064,13
2065,30
2066,5
2067,24
2068,3
2069,11
2070,3
2071,2
2072,3
2073,12
2074,3
2075,2
2076,11
2077,2
2078,4
2079,1
2080,8
2081,43
2082,8
2083,9
2084,5
2085,1
2086,8
2087,4
2088,4
2089,5
2090,2
2091,41
2092,1
2093,29
2094,9
2095,7
2096,1
2097,62
2098,5
2099,1
2100,8
2101,8
2102,5
2103,19
2104,19
2105,3
2106,27
2107,3
2108,1
2109,2
2110,1
2111,1
2112,1
2113,8
2114,2
2115,3
2116,1
2117,2
2118,49
2119,4
2120,1
2121,13
2122,10
2123,2
2124,61
2125,11
2126,5
2127,1
2128,21
2129,14
2130,1
2131,4
2132,1
2133,6
2134,4
2135,4
2136,2
2137,4
2138,9
2139,2
2140,5
2141,1
2142,1
2143,3
2144,2
2145,2
2146,34
2147,6
2148,1
2149,8
2150,14
2151,5
2152,7
2153,2
2154,2
2155,11
2156,49
2157,8
2158,8
2159,19
2160,1
2161,42
2162,31
2163,11
2164,40
2165,4
2166,33
2167,1
2168,1
2169,12
2170,3
2171,6
2172,3
2173,15
2174,25
2175,17
2176,2
2177,31
2178,16
2179,3
2180,45
2181,4
2182,61
2183,46
2184,63
2185,24
2186,7
2187,1
2188,47
2189,6
2190,3
2191,19
2192,4
2193,24
2194,1
2195,1
2196,1
2197,1
2198,12
2199,2
2200,1
2201,11
2202,61
2203,5
2204,46
2205,39
2206,3
2207,11
2208,181
2209,90
2210,32
2211,50
2212,6
2213,1
2214,3
2215,30
2216,1
2217,1
2218,12
2219,12
2220,1
2221,2
2222,1
2223,19
2224,2
2225,13
2226,4
2227,1
2228,2
2229,5
2230,8
2231,1
2232,18
2233,2
2234,5
2235,2
2236,3
2237,4
2238,28
2239,2
2240,26
2241,1
2242,4
2243,5
2244,14
2245,7
2246,4
2247,17
2248,78
2249,43
2250,4
2251,26
2252,3
2253,3
2254,19
2255,1
2256,15
2257,1
2258,22
2259,18
2260,2
2261,8
2262,16
2263,52
2264,7
2265,6
2266,18
2267,7
2268,5
2269,28
2270,9
2271,3
2272,29
2273,1
2274,1
2275,28
2276,5
2277,1
2278,2
2279,1
2280,36
2281,2
2282,2
2283,5
2284,1
2285,3
2286,5
2287,29
2288,4
2289,2
2290,3
2291,1
2292,1
2293,8
2294,1
2295,27
2296,2
2297,2
2298,1
2299,38
2300,1
2301,10
2302,4
2303,42
2304,1
2305,1
2306,5
2307,2
2308,1
2309,1
2310,10
2311,2
2312,7
2313,60
2314,12
2315,2
2316,27
2317,4
2318,1
2319,2
2320,7
2321,13
2322,3
2323,6
2324,2
2325,6
2326,23
2327,2
2328,10
2329,2
2330,18
2331,1
2332,2
2333,3
2334,29
2335,1
2336,23
2337,3
2338,1
2339,8
2340,33
2341,4
2342,7
2343,2
2344,8
2345,3
2346,27
2347,2
2348,26
2349,1
2350,2
2351,2
2352,95
2353,9
2354,1
2355,2
2356,17
2357,53
2358,9
2359,5
2360,2
2361,42
2362,1
2363,72
2364,12
2365,31
2366,2
2367,4
2368,17
2369,23
2370,30
2371,12
2372,21
2373,12
2374,3
2375,64
2376,1
2377,1
2378,4
2379,25
2380,2
2381,1
2382,1
2383,3
2384,2
2385,2
2386,10
2387,12
2388,5
2389,13
2390,1
2391,1
2392,16
2393,17
2394,9
2395,2
2396,4
2397,6
2398,19
2399,2
2400,4
2401,1
2402,1
2403,23
2404,4
2405,1
2406,2
2407,3
2408,1
2409,27
2410,5
2411,3
2412,7
2413,62
2414,13
2415,1
2416,45
2417,1
2418,30
2419,10
2420,18
2421,1
2422,50
2423,39
2424,2
2425,4
2426,1
2427,2
2428,5
2429,11
2430,2
2431,15
2432,5
2433,4
2434,3
2435,27
2436,7
2437,6
2438,5
2439,1
2440,6
2441,5
2442,1
2443,1
2444,6
2445,2
2446,1
2447,1
2448,7
2449,1
2450,6
2451,6
2452,2
2453,95
2454,2
2455,4
2456,5
2457,12
2458,2
2459,4
2460,2
2461,3
2462,29
2463,15
2464,4
2465,3
2466,2
2467,83
2468,2
2469,5
2470,12
2471,17
2472,2
2473,8
2474,15
2475,39
2476,8
2477,8
2478,2
2479,21
2480,4
2481,1
2482,1
2483,4
2484,17
2485,7
2486,6
2487,1
2488,12
2489,20
2490,3
2491,5
2492,1
2493,5
2494,2
2495,1
2496,1
2497,2
2498,2
2499,1
2500,81
2501,2
2502,2
2503,3
2504,21
2505,6
2506,5
2507,7
2508,52
2509,24
2510,1
2511,1
2512,1
2513,18
2514,1
2515,3
2516,3
2517,3
2518,4
2519,6
2520,7
2521,1
2522,3
2523,4
2524,50
2525,4
2526,17
2527,3
2528,3
2529,9
2530,3
2531,1
2532,1
2533,41
2534,17
2535,6
2536,2
2537,4
2538,1
2539,7
2540,7
2541,12
2542,8
2543,11
2544,1
2545,3
2546,3
2547,13
2548,42
2549,4
2550,4
2551,1
2552,5
2553,1
2554,13
2555,2
2556,3
2557,14
2558,3
2559,17
2560,3
2561,45
2562,1
2563,14
2564,3
2565,1
2566,64
2567,8
2568,5
2569,1
2570,3
2571,25
2572,12
2573,12
2574,1
2575,1
2576,6
2577,10
2578,1
2579,27
2580,20
2581,45
2582,8
2583,1
2584,75
2585,3
2586,2
2587,1
2588,3
2589,1
2590,49
2591,6
2592,1
2593,30
2594,28
2595,6
2596,3
2597,6
2598,4
2599,17
2600,19
2601,2
2602,2
2603,6
2604,63
2605,25
2606,2
2607,7
2608,2
2609,1
2610,36
2611,1
2612,4
2613,3
2614,39
2615,30
2616,6
2617,66
2618,4
2619,15
2620,2
2621,90
2622,62
2623,8
2624,1
2625,1
2626,61
2627,3
2628,44
2629,1
2630,4
2631,1
2632,1
2633,9
2634,3
2635,48
2636,11
2637,6
2638,42
2639,2
2640,1
2641,3
2642,2
2643,20
2644,6
2645,1
2646,2
2647,2
2648,1
2649,33
2650,3
2651,3
2652,1
2653,1
2654,2
2655,1
2656,1
2657,6
2658,1
2659,5
2660,3
2661,8
2662,12
2663,23
2664,47
2665,2
2666,1
2667,3
2668,3
2669,5
2670,5
2671,1
2672,1
2673,3
2674,3
2675,2
2676,9
2677,4
2678,2
2679,1
2680,64
2681,1
2682,5
2683,15
2684,1
2685,27
2686,9
2687,4
2688,3
2689,3
2690,5
2691,7
2692,1
2693,2
2694,2
2695,45
2696,35
2697,2
2698,8
2699,2
2700,27
2701,1
2702,2
2703,22
2704,18
2705,14
2706,12
2707,8
2708,4
2709,21
2710,5
2711,8
2712,1
2713,1
2714,3
2715,1
2716,14
2717,14
2718,1
2719,1
2720,3
2721,3
2722,5
2723,10
2724,32
2725,26
2726,2
2727,1
2728,1
2729,4
2730,4
2731,3
2732,4
2733,7
2734,3
2735,1
2736,1
2737,2
2738,2
2739,77
2740,31
2741,20
2742,2
2743,2
2744,3
2745,6
2746,1
2747,67
2748,34
2749,13
2750,33
2751,4
2752,37
2753,38
2754,27
2755,12
2756,6
2757,3
2758,2
2759,2
2760,1
2761,17
2762,12
2763,5
2764,9
2765,38
2766,7
2767,1
2768,1
2769,2
2770,33
2771,45
2772,9
2773,5
2774,3
2775,3
2776,13
2777,4
2778,1
2779,6
2780,3
2781,12
2782,15
2783,8
2784,2
2785,15
2786,1
2787,2
2788,38
2789,10
2790,1
2791,8
2792,3
2793,3
2794,14
2795,1
2796,2
2797,1
2798,33
2799,12
2800,19
2801,1
2802,2
2803,2
2804,7
2805,19
2806,6
2807,2
2808,2
2809,29
2810,17
2811,1
2812,74
2813,22
2814,14
2815,3
2816,2
2817,4
2818,2
2819,1
2820,6
2821,1
2822,1
2823,7
2824,14
2825,4
2826,1
2827,36
2828,1
2829,3
2830,1
2831,2
2832,2
2833,12
2834,1
2835,1
2836,1
2837,16
2838,3
2839,60
2840,4
2841,8
2842,10
2843,4
2844,4
2845,13
2846,31
2847,2
2848,1
2849,3
2850,1
2851,7
2852,3
2853,35
2854,14
2855,23
2856,5
2857,1
2858,2
2859,1
2860,5
2861,27
2862,5
2863,18
2864,1
2865,29
2866,34
2867,2
2868,6
2869,32
2870,1
2871,13
2872,31
2873,4
2874,55
2875,55
2876,1
2877,3
2878,12
2879,4
2880,1
2881,1
2882,23
2883,4
2884,8
2885,7
2886,42
2887,28
2888,4
2889,11
2890,3
2891,24
2892,1
2893,1
2894,4
2895,1
2896,6
2897,11
2898,1
2899,3
2900,6
2901,1
2902,1
2903,1
2904,1
2905,2
2906,3
2907,1
2908,22
2909,1
2910,1
2911,40
2912,8
2913,26
2914,2
2915,1
2916,2
2917,4
2918,3
2919,12
2920,2
2921,1
2922,3
2923,2
2924,1
2925,7
2926,1
2927,1
2928,15
2929,2
2930,1
2931,1
2932,1
2933,2
2934,1
2935,1
2936,22
2937,9
2938,1
2939,19
2940,1
2941,1
2942,5
2943,17
2944,1
2945,5
2946,3
2947,9
2948,2
2949,2
2950,3
2951,6
2952,5
2953,1
2954,2
2955,1
2956,1
2957,8
2958,4
2959,2
2960,5
2961,3
2962,27
2963,28
2964,8
2965,1
2966,1
2967,1
2968,3
2969,13
2970,5
2971,1
2972,95
2973,1
2974,2
2975,4
2976,10
2977,7
2978,6
2979,42
2980,6
2981,4
2982,2
2983,7
2984,3
2985,16
2986,6
2987,31
2988,1
2989,2
2990,1
2991,15
2992,1
2993,5
2994,2
2995,18
2996,1
2997,1
2998,5
2999,3
